county_code,HRSA_MUA_COUNTY,POS_TOT_FQHC,ACS_PCT_UNINSURED_BELOW64,POS_FQHC_RATE,year
16007,0,0,14.1,0,2015
16007,0,1,12.29,0.17,2016
16009,0,1,25.31,0.11,2013
16009,0,1,27.15,0.11,2014
16009,0,1,24.96,0.11,2015
16009,0,1,21.84,0.11,2016
16011,0,2,19.23,0.04,2013
16011,0,2,18.97,0.04,2014
16011,0,2,16.24,0.04,2015
16011,0,2,15.16,0.04,2016
16013,0,0,21.03,0,2013
16013,0,0,20.27,0,2014
16013,0,0,19.35,0,2015
16013,0,0,19.58,0,2016
16015,1,0,24.7,0,2013
16015,1,0,21.41,0,2014
16015,1,0,18.03,0,2015
16015,1,0,15.91,0,2016
16017,0,2,23.45,0.05,2013
16017,0,2,22.62,0.05,2014
16017,0,3,20.26,0.07,2015
16017,0,3,18.6,0.07,2016
16019,0,1,17,0.01,2013
16019,0,1,15.76,0.01,2014
16019,0,1,15.1,0.01,2015
16019,0,1,13.55,0.01,2016
16021,1,2,36.94,0.18,2013
16021,1,2,34.97,0.18,2014
16021,1,2,29.17,0.18,2015
16021,1,2,26.76,0.18,2016
16023,0,0,24.22,0,2013
16023,0,0,22.55,0,2014
16023,0,0,20.99,0,2015
16023,1,0,16.91,0,2016
16025,0,1,33.55,0.79,2013
16025,0,1,35.36,0.87,2014
16025,0,1,28.19,0.95,2015
16025,0,1,26.43,1.03,2016
16027,0,4,22.44,0.02,2013
16027,0,5,21.45,0.03,2014
16027,0,7,20.05,0.04,2015
16027,0,7,18.68,0.03,2016
16029,1,0,16.84,0,2013
16029,1,0,11.77,0,2014
16029,1,0,9.42,0,2015
16029,1,0,9.67,0,2016
16031,0,1,24.21,0.04,2013
16031,0,1,23.25,0.04,2014
16031,0,1,22.52,0.04,2015
16031,0,1,20.95,0.04,2016
16033,1,0,52.82,0,2013
16033,1,0,43.95,0,2014
16033,1,0,43.55,0,2015
16033,1,0,37.76,0,2016
16035,0,0,22.94,0,2013
16035,0,0,22.57,0,2014
16035,0,0,20.2,0,2015
16035,0,0,18.46,0,2016
16037,1,0,15.91,0,2013
16037,1,0,18.72,0,2014
16037,1,0,19.32,0,2015
16037,1,0,18.4,0,2016
16039,0,2,18.05,0.08,2013
16039,0,2,17.11,0.08,2014
16039,0,2,15.73,0.08,2015
16039,0,2,14.97,0.08,2016
16041,0,0,19.2,0,2013
16041,0,0,18.36,0,2014
16041,0,0,17.39,0,2015
16041,0,1,14.87,0.08,2016
16043,0,1,24.53,0.08,2013
16043,0,1,22.15,0.08,2014
16043,0,1,18.21,0.08,2015
16043,0,1,17.05,0.08,2016
16045,1,1,27.18,0.06,2013
16045,1,1,25.08,0.06,2014
16045,1,1,24.97,0.06,2015
16045,1,1,23.26,0.06,2016
16047,1,0,28.4,0,2013
16047,1,0,29.38,0,2014
16047,1,0,27.57,0,2015
16047,1,0,24.7,0,2016
16049,1,0,21.93,0,2013
16049,1,0,22.13,0,2014
16049,1,0,19.52,0,2015
16049,1,0,17.47,0,2016
16051,0,2,16.37,0.08,2013
16051,0,2,15.96,0.08,2014
16051,0,2,15.71,0.07,2015
16051,0,2,14.71,0.07,2016
16053,0,1,34.84,0.04,2013
16053,0,1,32.36,0.04,2014
16053,0,1,29.14,0.04,2015
16053,0,1,26.17,0.04,2016
16055,0,6,20.62,0.04,2013
16055,0,7,20.24,0.05,2014
16055,0,8,18.18,0.06,2015
16055,0,10,15.99,0.07,2016
16057,0,0,11.25,0,2013
16057,0,1,10.34,0.03,2014
16057,0,1,9.95,0.03,2015
16057,0,1,9.19,0.03,2016
16059,1,0,20.25,0,2013
16059,1,0,20.68,0,2014
16059,1,0,21.04,0,2015
16059,1,0,20.79,0,2016
16061,0,0,27.96,0,2013
16061,0,0,26.85,0,2014
16061,0,0,27.01,0,2015
16061,0,0,23.18,0,2016
16063,1,0,34.64,0,2013
16063,1,0,33.6,0,2014
16063,1,0,28.37,0,2015
16063,1,0,27.77,0,2016
16065,1,0,11.3,0,2013
16065,1,0,11.41,0,2014
16065,1,0,10.6,0,2015
16065,1,1,8.79,0.03,2016
16067,1,1,25.5,0.05,2013
16067,1,1,26.79,0.05,2014
16067,1,1,27.6,0.05,2015
16067,1,1,27.32,0.05,2016
16069,1,1,15.76,0.03,2013
16069,1,1,15.98,0.03,2014
16069,1,1,15.42,0.03,2015
16069,1,1,15.1,0.03,2016
16071,0,0,15.98,0,2013
16071,0,0,10.84,0,2014
16071,0,0,13.41,0,2015
16071,1,0,16.05,0,2016
16073,1,3,30.78,0.26,2013
16073,1,3,32.18,0.26,2014
16073,1,3,31.58,0.26,2015
16073,1,3,30.23,0.26,2016
16075,1,2,25.89,0.09,2013
16075,1,2,26.31,0.09,2014
16075,1,2,23.9,0.09,2015
16075,1,2,20.18,0.09,2016
16077,0,1,17.73,0.13,2013
16077,0,1,16.46,0.13,2014
16077,0,1,16.06,0.13,2015
16077,0,1,16.96,0.13,2016
16079,1,0,22.29,0,2013
16079,1,1,23.29,0.08,2014
16079,1,1,20.76,0.08,2015
16079,1,3,19.39,0.24,2016
16081,0,0,25.05,0,2013
16081,0,0,23.28,0,2014
16081,0,0,20.85,0,2015
16081,0,0,15.26,0,2016
16083,0,4,22.71,0.05,2013
16083,0,5,21.72,0.06,2014
16083,0,5,19.54,0.06,2015
16083,0,5,17.5,0.06,2016
16085,0,0,25.32,0,2013
16085,0,0,23.99,0,2014
16085,0,0,21.57,0,2015
16085,0,0,21.33,0,2016
16087,1,0,25.13,0,2013
16087,1,0,22.75,0,2014
16087,1,0,25.47,0,2015
16087,1,0,23.69,0,2016
17001,0,0,11.2,0,2013
17001,0,0,10.64,0,2014
17001,0,2,10.08,0.03,2015
17001,0,3,8.13,0.04,2016
17003,1,3,25.09,0.38,2013
17003,1,3,22.23,0.38,2014
17003,1,3,19.63,0.41,2015
17003,1,3,15.19,0.43,2016
17005,0,0,9.55,0,2013
17005,0,0,8.54,0,2014
17005,0,0,6.38,0,2015
17005,0,0,6.68,0,2016
17007,0,2,13.55,0.04,2013
17007,0,2,12.45,0.04,2014
17007,0,2,11.25,0.04,2015
17007,0,2,9.35,0.04,2016
17009,1,0,10.34,0,2013
17009,1,0,8.76,0,2014
17009,1,0,7.39,0,2015
17009,1,0,5.71,0,2016
17011,0,0,13.35,0,2013
17011,0,0,12.53,0,2014
17011,0,0,10.94,0,2015
17011,0,0,9.38,0,2016
17013,1,0,7.3,0,2013
17013,1,0,7.13,0,2014
17013,1,0,6.13,0,2015
17013,1,0,5.11,0,2016
17015,1,0,15.06,0,2013
17015,1,0,12.9,0,2014
17015,1,0,11.95,0,2015
17015,1,0,9.76,0,2016
17017,1,1,14.3,0.07,2013
17017,1,2,12.07,0.15,2014
17017,1,2,11.4,0.15,2015
17017,1,2,11.86,0.15,2016
17019,0,3,10.9,0.01,2013
17019,0,3,10.32,0.01,2014
17019,0,5,8.66,0.02,2015
17019,0,6,7.39,0.03,2016
17021,0,0,12.7,0,2013
17021,0,0,11.74,0,2014
17021,0,0,9.68,0,2015
17021,0,0,8.19,0,2016
17023,1,0,10.7,0,2013
17023,1,0,11.95,0,2014
17023,1,0,10.95,0,2015
17023,1,0,9.73,0,2016
17025,1,1,13.2,0.07,2013
17025,1,1,13.31,0.07,2014
17025,1,1,11.59,0.07,2015
17025,1,1,9.67,0.07,2016
17027,0,0,8.25,0,2013
17027,0,0,8.25,0,2014
17027,0,0,6.85,0,2015
17027,0,0,6.2,0,2016
17029,0,2,14.65,0.04,2013
17029,0,3,14,0.06,2014
17029,0,3,11.46,0.06,2015
17029,0,3,10.81,0.06,2016
17031,0,183,18.71,0.04,2013
17031,0,194,17.81,0.04,2014
17031,0,198,16.02,0.04,2015
17031,0,207,14.16,0.04,2016
17033,0,0,12.85,0,2013
17033,0,0,12.53,0,2014
17033,0,0,11.73,0,2015
17033,0,0,10.79,0,2016
17035,0,1,10.39,0.09,2013
17035,0,1,9.52,0.09,2014
17035,0,1,8.25,0.09,2015
17035,0,1,7.36,0.09,2016
17037,0,0,11.7,0,2013
17037,0,0,11.12,0,2014
17037,0,0,10.37,0,2015
17037,0,0,9.34,0,2016
17039,0,0,10.7,0,2013
17039,0,0,10.95,0,2014
17039,0,0,9.6,0,2015
17039,0,0,8.34,0,2016
17041,0,0,23.4,0,2013
17041,0,0,22.34,0,2014
17041,0,0,20.98,0,2015
17041,0,0,17,0,2016
17043,0,9,10.43,0.01,2013
17043,0,10,10.21,0.01,2014
17043,0,10,9.38,0.01,2015
17043,0,10,8.44,0.01,2016
17045,1,0,13.57,0,2013
17045,1,0,11.13,0,2014
17045,1,0,10.15,0,2015
17045,1,0,9.22,0,2016
17047,1,1,11.65,0.15,2013
17047,1,1,10.42,0.15,2014
17047,1,1,9.79,0.15,2015
17047,1,1,8.62,0.15,2016
17049,0,2,9.6,0.06,2013
17049,0,2,9.6,0.06,2014
17049,0,2,8.29,0.06,2015
17049,0,2,7.91,0.06,2016
17051,1,2,16.56,0.09,2013
17051,1,2,16.23,0.09,2014
17051,1,2,15.55,0.09,2015
17051,1,2,14.15,0.09,2016
17053,0,0,11.77,0,2013
17053,0,0,12.82,0,2014
17053,0,0,10.9,0,2015
17053,0,0,8.98,0,2016
17055,1,9,16.53,0.23,2013
17055,1,9,14.58,0.23,2014
17055,1,9,13.16,0.23,2015
17055,1,9,12.08,0.23,2016
17057,0,0,11.95,0,2013
17057,0,0,10.59,0,2014
17057,0,0,10.03,0,2015
17057,0,0,9.84,0,2016
17059,1,1,17.36,0.18,2013
17059,1,1,15.13,0.18,2014
17059,1,1,12.18,0.19,2015
17059,1,1,8.86,0.19,2016
17061,1,0,11.87,0,2013
17061,1,0,12.19,0,2014
17061,1,0,11.37,0,2015
17061,1,0,10.24,0,2016
17063,0,0,9.64,0,2013
17063,0,0,9.74,0,2014
17063,0,0,8.23,0,2015
17063,0,0,6.27,0,2016
17065,0,1,14.68,0.12,2013
17065,0,1,13.81,0.12,2014
17065,0,1,12.11,0.12,2015
17065,0,1,12.78,0.12,2016
17067,0,2,13.19,0.11,2013
17067,0,2,12.1,0.11,2014
17067,0,2,9.37,0.11,2015
17067,0,2,7.85,0.11,2016
17069,1,2,13.11,0.47,2013
17069,1,2,10.67,0.47,2014
17069,1,2,13.9,0.47,2015
17069,1,2,12.24,0.48,2016
17071,0,1,11.62,0.14,2013
17071,0,1,11.11,0.14,2014
17071,0,1,9.54,0.14,2015
17071,0,1,9.45,0.14,2016
17073,0,0,10.01,0,2013
17073,0,0,8.99,0,2014
17073,0,0,8.21,0,2015
17073,0,0,7.24,0,2016
17075,0,1,10.98,0.03,2013
17075,0,1,11.47,0.03,2014
17075,0,1,10.36,0.03,2015
17075,0,1,10.17,0.03,2016
17077,1,10,12.55,0.17,2013
17077,1,10,12.42,0.17,2014
17077,1,10,10.44,0.17,2015
17077,1,10,9.2,0.17,2016
17079,0,0,11.65,0,2013
17079,0,0,10.89,0,2014
17079,0,0,9.38,0,2015
17079,0,0,7.86,0,2016
17081,0,1,14.41,0.03,2013
17081,0,1,13.7,0.03,2014
17081,0,1,11.39,0.03,2015
17081,0,1,10.07,0.03,2016
17083,0,0,11.42,0,2013
17083,0,0,11.23,0,2014
17083,0,0,10.74,0,2015
17083,0,0,9.42,0,2016
17085,1,0,9.88,0,2013
17085,1,0,9.53,0,2014
17085,1,0,8.82,0,2015
17085,1,0,8.51,0,2016
17087,1,2,14.95,0.16,2013
17087,1,2,14.25,0.16,2014
17087,1,2,11.78,0.16,2015
17087,1,2,9.78,0.16,2016
17089,0,19,15.13,0.04,2013
17089,0,19,14.19,0.04,2014
17089,0,19,13.26,0.04,2015
17089,0,19,12.5,0.04,2016
17091,0,2,14.04,0.02,2013
17091,0,2,12.54,0.02,2014
17091,0,2,11.1,0.02,2015
17091,0,2,9.88,0.02,2016
17093,0,1,8.29,0.01,2013
17093,0,1,6.9,0.01,2014
17093,0,1,5.57,0.01,2015
17093,0,1,5.3,0.01,2016
17095,1,1,13.97,0.02,2013
17095,1,1,13.26,0.02,2014
17095,1,1,11.41,0.02,2015
17095,1,1,10.8,0.02,2016
17097,0,5,12.39,0.01,2013
17097,0,7,12.02,0.01,2014
17097,0,8,11.12,0.01,2015
17097,0,9,10.09,0.01,2016
17099,0,1,12.09,0.01,2013
17099,0,1,11.99,0.01,2014
17099,0,1,11.23,0.01,2015
17099,0,1,9.52,0.01,2016
17101,1,0,11.94,0,2013
17101,1,0,11.85,0,2014
17101,1,0,12.05,0,2015
17101,1,0,11.01,0,2016
17103,0,0,12.77,0,2013
17103,0,0,11.33,0,2014
17103,0,0,10.17,0,2015
17103,0,0,8.62,0,2016
17105,0,0,8.94,0,2013
17105,0,0,9.66,0,2014
17105,0,0,8.12,0,2015
17105,0,0,7.9,0,2016
17107,0,0,10.23,0,2013
17107,0,0,8.96,0,2014
17107,0,0,8.69,0,2015
17107,0,0,7.44,0,2016
17109,1,1,11.32,0.03,2013
17109,1,1,10.39,0.03,2014
17109,1,1,8.76,0.03,2015
17109,1,1,8.26,0.03,2016
17111,0,2,10.35,0.01,2013
17111,0,2,9.61,0.01,2014
17111,0,3,8.7,0.01,2015
17111,0,3,7.81,0.01,2016
17113,0,1,8.4,0.01,2013
17113,0,1,7.62,0.01,2014
17113,0,1,6.66,0.01,2015
17113,0,1,6.01,0.01,2016
17115,0,2,13.5,0.02,2013
17115,0,5,11.9,0.05,2014
17115,0,5,10.51,0.05,2015
17115,0,5,8.87,0.05,2016
17117,0,1,12.23,0.02,2013
17117,0,1,11.06,0.02,2014
17117,0,1,10.02,0.02,2015
17117,0,2,8.92,0.04,2016
17119,0,15,11.13,0.06,2013
17119,0,15,10.61,0.06,2014
17119,0,15,9.39,0.06,2015
17119,0,16,7.8,0.06,2016
17121,0,1,13.77,0.03,2013
17121,0,1,13.45,0.03,2014
17121,0,1,12.59,0.03,2015
17121,0,1,10.77,0.03,2016
17123,1,0,11.66,0,2013
17123,1,0,11.44,0,2014
17123,1,0,8.02,0,2015
17123,1,0,6.69,0,2016
17125,0,0,14.65,0,2013
17125,0,0,13.47,0,2014
17125,0,0,10.42,0,2015
17125,0,0,8.64,0,2016
17127,1,1,16.52,0.07,2013
17127,1,1,16.14,0.07,2014
17127,1,1,13.49,0.07,2015
17127,1,2,9.46,0.13,2016
17129,0,0,8.77,0,2013
17129,0,0,8.72,0,2014
17129,0,0,6.69,0,2015
17129,0,0,5.42,0,2016
17131,1,0,8.81,0,2013
17131,1,0,8.06,0,2014
17131,1,0,6.39,0,2015
17131,1,0,4.85,0,2016
17133,0,0,6.88,0,2013
17133,0,0,6.6,0,2014
17133,0,0,5.34,0,2015
17133,0,0,5,0,2016
17135,0,0,10.47,0,2013
17135,0,0,8.62,0,2014
17135,0,0,7.42,0,2015
17135,0,0,7.45,0,2016
17137,0,0,11.88,0,2013
17137,0,0,11.44,0,2014
17137,0,0,9.65,0,2015
17137,0,2,8.38,0.06,2016
17139,0,0,14.67,0,2013
17139,0,0,15.49,0,2014
17139,0,0,14.66,0,2015
17139,0,0,15,0,2016
17141,0,0,10.16,0,2013
17141,0,0,9.83,0,2014
17141,0,0,9.63,0,2015
17141,0,0,8.18,0,2016
17143,0,7,12.61,0.04,2013
17143,0,8,11.61,0.04,2014
17143,0,8,9.89,0.04,2015
17143,0,8,8.74,0.04,2016
17145,0,1,14.95,0.05,2013
17145,0,1,13.31,0.05,2014
17145,0,1,11.25,0.05,2015
17145,0,1,7.39,0.05,2016
17147,0,0,8.75,0,2013
17147,0,0,6.72,0,2014
17147,0,0,6.37,0,2015
17147,0,0,5.17,0,2016
17149,1,0,15.91,0,2013
17149,1,0,14.89,0,2014
17149,1,0,12.63,0,2015
17149,1,0,11.47,0,2016
17151,1,1,12.18,0.23,2013
17151,1,1,12.53,0.23,2014
17151,1,1,8.95,0.23,2015
17151,1,1,8.64,0.24,2016
17153,1,2,14.27,0.33,2013
17153,1,2,15.4,0.34,2014
17153,1,2,12.38,0.34,2015
17153,1,2,9.42,0.35,2016
17155,0,0,12.59,0,2013
17155,0,0,11.72,0,2014
17155,0,0,10.52,0,2015
17155,0,0,8.77,0,2016
17157,0,0,11.34,0,2013
17157,0,0,10.44,0,2014
17157,0,0,9.7,0,2015
17157,0,1,8.06,0.03,2016
17159,1,1,14.27,0.06,2013
17159,1,1,12.27,0.06,2014
17159,1,1,10.83,0.06,2015
17159,1,1,8.32,0.06,2016
17161,0,5,12.7,0.03,2013
17161,0,5,12.46,0.03,2014
17161,0,5,10.6,0.03,2015
17161,0,5,9.75,0.03,2016
17163,0,29,13.12,0.11,2013
17163,0,29,12.59,0.11,2014
17163,0,29,11.47,0.11,2015
17163,0,29,10.55,0.11,2016
17165,1,4,14.46,0.16,2013
17165,1,4,15.14,0.16,2014
17165,1,4,12.81,0.16,2015
17165,1,4,10.4,0.16,2016
17167,0,6,10.33,0.03,2013
17167,0,6,9.83,0.03,2014
17167,0,7,8.45,0.04,2015
17167,0,9,6.99,0.05,2016
17169,1,0,17.83,0,2013
17169,1,0,19.77,0,2014
17169,1,0,20.36,0,2015
17169,1,0,19.86,0,2016
17171,1,0,12.16,0,2013
17171,1,0,12.86,0,2014
17171,1,0,10.06,0,2015
17171,1,0,9.07,0,2016
17173,0,0,11.11,0,2013
17173,0,0,10.46,0,2014
17173,0,0,10.65,0,2015
17173,0,0,8.29,0,2016
17175,0,1,11.17,0.17,2013
17175,0,1,11.86,0.17,2014
17175,0,1,10.76,0.17,2015
17175,0,1,10.14,0.17,2016
17177,0,0,13.13,0,2013
17177,0,0,10.83,0,2014
17177,0,0,10.06,0,2015
17177,0,0,8.52,0,2016
17179,0,0,9.83,0,2013
17179,0,0,9.05,0,2014
17179,0,0,8.26,0,2015
17179,0,0,6.5,0,2016
17181,1,4,16.56,0.23,2013
17181,1,4,14.6,0.23,2014
17181,1,4,12.28,0.23,2015
17181,1,4,10.46,0.23,2016
17183,0,1,13.91,0.01,2013
17183,0,1,13.18,0.01,2014
17183,0,1,11.53,0.01,2015
17183,0,1,10.25,0.01,2016
17185,1,0,11.92,0,2013
17185,1,0,11.91,0,2014
17185,1,0,9.32,0,2015
17185,1,0,9.31,0,2016
17187,0,0,14.54,0,2013
17187,0,0,13.12,0,2014
17187,0,0,9.79,0,2015
17187,0,0,7.41,0,2016
17189,0,0,9.54,0,2013
17189,0,0,8.8,0,2014
17189,0,0,8.23,0,2015
17189,0,0,6.73,0,2016
17191,0,2,13.54,0.12,2013
17191,0,2,11.58,0.12,2014
17191,0,2,10.54,0.12,2015
17191,0,2,10.18,0.12,2016
17193,1,2,13.34,0.14,2013
17193,1,2,13.24,0.14,2014
17193,1,2,10.96,0.14,2015
17193,1,2,10.64,0.14,2016
17195,0,1,12.84,0.02,2013
17195,0,1,12.13,0.02,2014
17195,0,1,10.54,0.02,2015
17195,0,1,8.82,0.02,2016
17197,0,4,10.59,0.01,2013
17197,0,5,10.15,0.01,2014
17197,0,5,8.78,0.01,2015
17197,0,7,8.02,0.01,2016
17199,0,8,14.14,0.12,2013
17199,0,8,12.6,0.12,2014
17199,0,8,10.75,0.12,2015
17199,0,9,9.76,0.13,2016
17201,0,4,14.56,0.01,2013
17201,0,5,13.64,0.02,2014
17201,0,6,11.93,0.02,2015
17201,0,6,9.77,0.02,2016
17203,0,0,7.71,0,2013
17203,0,0,7.67,0,2014
17203,0,0,6.78,0,2015
17203,0,0,5.24,0,2016
18001,0,0,28.94,0,2013
18001,0,0,29.82,0,2014
18001,0,0,27.44,0,2015
18001,0,0,24.59,0,2016
18003,0,3,16.71,0.01,2013
18003,0,3,16.44,0.01,2014
18003,0,4,15.68,0.01,2015
18003,0,4,13.94,0.01,2016
18005,0,0,14.66,0,2013
18005,0,0,14.24,0,2014
18005,0,0,13.26,0,2015
18005,0,0,12.52,0,2016
18007,0,0,17.23,0,2013
18007,0,0,18.47,0,2014
18007,0,0,16.46,0,2015
18007,0,0,15.69,0,2016
18009,0,0,21.05,0,2013
18009,0,0,20.87,0,2014
18009,0,0,18.35,0,2015
18009,0,0,16.63,0,2016
18011,0,0,9.94,0,2013
18011,0,0,9.59,0,2014
18011,0,0,8.81,0,2015
18011,0,0,8.29,0,2016
18013,1,0,17.17,0,2013
18013,1,0,19.29,0,2014
18013,1,0,16.83,0,2015
18013,1,0,14.73,0,2016
18015,1,1,15.75,0.05,2013
18015,1,1,17.63,0.05,2014
18015,1,1,17.47,0.05,2015
18015,1,2,14.36,0.1,2016
18017,1,1,19.43,0.03,2013
18017,1,1,19.58,0.03,2014
18017,1,1,18.37,0.03,2015
18017,1,1,14.57,0.03,2016
18019,0,2,16.02,0.02,2013
18019,0,2,15.51,0.02,2014
18019,0,3,14.54,0.03,2015
18019,0,3,13.65,0.03,2016
18021,1,0,17.16,0,2013
18021,1,0,16.87,0,2014
18021,1,0,14.21,0,2015
18021,1,0,11.95,0,2016
18023,0,0,18.06,0,2013
18023,0,0,17.02,0,2014
18023,0,0,15.93,0,2015
18023,0,0,14.15,0,2016
18025,1,0,15.89,0,2013
18025,1,0,13.35,0,2014
18025,1,0,11.39,0,2015
18025,1,0,9.88,0,2016
18027,1,0,24.4,0,2013
18027,1,0,23.28,0,2014
18027,1,0,23.75,0,2015
18027,1,0,25.7,0,2016
18029,0,0,12.35,0,2013
18029,0,0,12.07,0,2014
18029,0,0,10.46,0,2015
18029,0,0,9.86,0,2016
18031,0,0,17.34,0,2013
18031,0,0,16.62,0,2014
18031,0,0,15.24,0,2015
18031,0,0,13.15,0,2016
18033,0,0,15.69,0,2013
18033,0,0,15.57,0,2014
18033,0,0,15.74,0,2015
18033,0,0,13.23,0,2016
18035,0,5,16.09,0.04,2013
18035,0,6,15.62,0.05,2014
18035,0,7,14.46,0.06,2015
18035,0,8,13.2,0.07,2016
18037,0,0,10.51,0,2013
18037,0,0,10.07,0,2014
18037,0,0,8.85,0,2015
18037,0,0,7.95,0,2016
18039,0,2,23,0.01,2013
18039,0,2,22.57,0.01,2014
18039,0,4,21.65,0.02,2015
18039,0,4,20.9,0.02,2016
18041,0,0,21.35,0,2013
18041,0,0,21.32,0,2014
18041,0,0,19.38,0,2015
18041,0,0,17.71,0,2016
18043,0,0,13.95,0,2013
18043,0,1,13.4,0.01,2014
18043,0,1,12.4,0.01,2015
18043,0,1,10.43,0.01,2016
18045,1,0,14.91,0,2013
18045,1,0,13.67,0,2014
18045,1,0,12.81,0,2015
18045,1,0,11.5,0,2016
18047,1,0,12.19,0,2013
18047,1,0,11.9,0,2014
18047,1,0,10.45,0,2015
18047,1,0,9.9,0,2016
18049,0,0,17.41,0,2013
18049,0,0,16.54,0,2014
18049,0,0,15.62,0,2015
18049,0,0,14.47,0,2016
18051,0,0,13.24,0,2013
18051,0,0,12.76,0,2014
18051,0,0,12.62,0,2015
18051,0,0,11.93,0,2016
18053,0,1,17.38,0.01,2013
18053,0,1,16.75,0.01,2014
18053,0,2,15.77,0.03,2015
18053,0,2,14.11,0.03,2016
18055,0,0,16.93,0,2013
18055,0,0,16.75,0,2014
18055,0,0,16.02,0,2015
18055,0,0,14.76,0,2016
18057,0,0,8.56,0,2013
18057,0,1,7.99,0,2014
18057,0,1,7.28,0,2015
18057,0,1,6.7,0,2016
18059,0,0,12.22,0,2013
18059,0,0,11.84,0,2014
18059,0,1,9.87,0.01,2015
18059,0,1,10.09,0.01,2016
18061,0,0,13.03,0,2013
18061,0,1,12.17,0.03,2014
18061,0,1,11.85,0.03,2015
18061,0,1,10.23,0.03,2016
18063,0,0,10.32,0,2013
18063,0,0,9.83,0,2014
18063,0,0,9.21,0,2015
18063,0,0,8.44,0,2016
18065,0,0,19.24,0,2013
18065,0,0,19.01,0,2014
18065,0,1,17.59,0.02,2015
18065,0,1,14.88,0.02,2016
18067,0,1,15.92,0.01,2013
18067,0,1,15.58,0.01,2014
18067,0,1,14.01,0.01,2015
18067,0,1,12.92,0.01,2016
18069,0,0,16.92,0,2013
18069,0,0,13.79,0,2014
18069,0,0,13.29,0,2015
18069,0,0,12.33,0,2016
18071,1,1,16.28,0.02,2013
18071,1,1,17.2,0.02,2014
18071,1,2,15.28,0.05,2015
18071,1,2,12.9,0.05,2016
18073,0,0,13.34,0,2013
18073,0,0,13.62,0,2014
18073,0,0,12.47,0,2015
18073,0,0,10.24,0,2016
18075,0,0,15.2,0,2013
18075,0,0,15.78,0,2014
18075,0,1,15.41,0.05,2015
18075,0,1,14.39,0.05,2016
18077,0,0,18.23,0,2013
18077,0,0,16.26,0,2014
18077,0,0,15.08,0,2015
18077,0,0,12.9,0,2016
18079,0,0,17.84,0,2013
18079,0,0,15.58,0,2014
18079,0,0,13.89,0,2015
18079,0,0,13.22,0,2016
18081,0,4,12.65,0.03,2013
18081,0,4,12.07,0.03,2014
18081,0,3,11.19,0.02,2015
18081,0,3,10.68,0.02,2016
18083,0,0,16.96,0,2013
18083,0,0,17.51,0,2014
18083,0,0,15.62,0,2015
18083,0,0,13.17,0,2016
18085,0,0,17.9,0,2013
18085,0,0,18.04,0,2014
18085,0,0,16.09,0,2015
18085,0,0,14.42,0,2016
18087,0,0,47.71,0,2013
18087,0,0,49.46,0,2014
18087,0,0,47.19,0,2015
18087,0,0,44.6,0,2016
18089,0,14,16.91,0.03,2013
18089,0,18,16.83,0.04,2014
18089,0,20,15.77,0.04,2015
18089,0,21,13.7,0.04,2016
18091,1,1,15.43,0.01,2013
18091,1,1,14.58,0.01,2014
18091,1,1,13.79,0.01,2015
18091,1,1,12.57,0.01,2016
18093,0,0,18.9,0,2013
18093,0,0,17.19,0,2014
18093,0,0,17.28,0,2015
18093,0,0,14.65,0,2016
18095,0,3,18.9,0.02,2013
18095,0,4,17.32,0.03,2014
18095,0,4,15.69,0.03,2015
18095,0,7,14.07,0.05,2016
18097,0,41,19.04,0.04,2013
18097,0,48,18.46,0.05,2014
18097,0,60,17.33,0.06,2015
18097,0,64,15.46,0.07,2016
18099,0,0,18.47,0,2013
18099,0,0,18.22,0,2014
18099,0,0,18.13,0,2015
18099,0,0,17.81,0,2016
18101,0,0,16.04,0,2013
18101,0,0,15.76,0,2014
18101,0,0,15.9,0,2015
18101,0,0,13.29,0,2016
18103,1,1,17.11,0.03,2013
18103,1,1,16.12,0.03,2014
18103,1,1,14.45,0.03,2015
18103,1,1,11.99,0.03,2016
18105,1,0,13.42,0,2013
18105,1,0,12.59,0,2014
18105,1,0,12.27,0,2015
18105,1,0,10.92,0,2016
18107,0,0,15.23,0,2013
18107,0,0,16.36,0,2014
18107,0,1,14.96,0.03,2015
18107,0,1,13.87,0.03,2016
18109,0,0,14.52,0,2013
18109,0,0,14.45,0,2014
18109,0,0,12.71,0,2015
18109,0,0,11.69,0,2016
18111,1,0,16.75,0,2013
18111,1,0,17.89,0,2014
18111,1,0,17.09,0,2015
18111,1,0,15.43,0,2016
18113,0,0,18.02,0,2013
18113,0,0,16.93,0,2014
18113,0,0,14.87,0,2015
18113,0,0,13.52,0,2016
18115,1,0,17.7,0,2013
18115,1,0,17.3,0,2014
18115,1,0,13.5,0,2015
18115,1,0,10.4,0,2016
18117,0,0,18.46,0,2013
18117,0,0,17.29,0,2014
18117,0,0,14.53,0,2015
18117,0,0,13.17,0,2016
18119,1,0,21.09,0,2013
18119,1,0,21.06,0,2014
18119,1,0,19.15,0,2015
18119,1,0,15.28,0,2016
18121,0,1,22.58,0.06,2013
18121,0,1,19.67,0.06,2014
18121,0,1,18.22,0.06,2015
18121,0,1,18.19,0.06,2016
18123,0,0,12.7,0,2013
18123,0,0,13.45,0,2014
18123,0,0,11.38,0,2015
18123,0,0,10.99,0,2016
18125,1,0,15.68,0,2013
18125,1,0,13.69,0,2014
18125,1,0,12.67,0,2015
18125,1,0,10.22,0,2016
18127,1,4,13,0.02,2013
